Rain Fall (mm),Fertilizer,Temperature,Nitrogen (N),Phosphorus (P),Potassium (K),Yeild (Q/acre),Crop Type,NPK_Total,Rain_Fertilizer,Temp_NPK,Rainfall_Category,Yield_Category,Crop_Type_Encoded
-0.5039792142360203,1.7877102415610155,-0.27369685124548837,1.0013070634062824,0.9916411914456928,0.5054398679430467,6.4,Barley,128,73755,3584,Medium,Low,0
0.2194474594494485,1.4324724384581284,-1.3113558812046648,-0.2919890484615638,-0.9047925013118997,0.26162797606709115,11.9,Soybean,108,90616,2376,High,High,4
1.319452401628723,-1.4094299863649684,1.628678037013002,0.4134451943754432,-0.4306840781225016,0.5054398679430467,7.1,Barley,117,70038,4563,Very High,Low,0
-0.5237991231041154,0.5799017110111995,1.1098485220334138,-1.2325680389109064,0.9916411914456928,0.7492517598190023,8.9,Rice,110,60598,3960,Medium,Medium,2
-1.3430220229853767,-1.6936202288472781,-0.10075367958562559,-0.4095614222677316,1.2286954030403918,1.2368755435709133,14.0,Sorghum,120,24550,3480,Low,Very High,3
-0.43460953319768764,-0.4858116982974619,-1.3113558812046648,-1.7028575341355776,-1.1418467129065988,-1.201243375188642,7.0,Sorghum,89,51322,1958,Medium,Low,3
1.5110448540203083,0.508854150390622,1.2827916936932764,0.8837346896001145,-0.4306840781225016,0.7492517598190023,10.1,Sorghum,122,109755,4514,Very High,High,3
-0.14391753646562713,1.5745675596992834,1.2827916936932764,-1.2325680389109064,0.9916411914456928,1.2368755435709133,9.2,Soybean,112,81984,4144,Medium,Medium,4
-0.2331071263720548,1.7166626809404382,1.1098485220334138,-0.879850917492403,-1.3789009245012978,-0.713619591436731,5.2,Wheat,97,81046,3492,Medium,Low,5
0.03446164334722817,-0.9831446226415038,-1.3113558812046648,-0.2919890484615638,0.04342434506689656,0.017816084191135624,12.9,Barley,111,54480,2442,High,Very High,0
0.9164475879774572,-0.2726690164357296,-1.3113558812046648,-0.879850917492403,-1.3789009245012978,0.017816084191135624,5.7,Sorghum,100,82250,2200,High,Low,3
1.4681017181394358,0.08256878666715749,-0.7925263662250767,1.1188794372124502,0.7545869798509938,-0.9574314833126866,9.7,Barley,122,100650,3050,Very High,Medium,0
-1.5313111572322795,0.011521226046580067,0.4180758353939627,0.8837346896001145,-0.1936298665278025,1.7244993273228244,10.6,Sorghum,127,32116,4064,Low,High,3
-0.966443754491571,-0.2016214558151522,0.7639621787136882,-0.5271337960738994,0.2804785566615956,1.7244993273228244,11.3,Soybean,117,42955,3978,Medium,High,4
-1.3793585225768843,0.1536163472877349,-0.27369685124548837,-1.7028575341355776,-1.615955136095997,0.9930636516949578,11.9,Wheat,96,36480,2688,Low,High,5
1.4317652185479282,1.7166626809404382,-1.1384127095448022,-0.2919890484615638,0.04342434506689656,0.7492517598190023,7.5,Wheat,114,130438,2622,Very High,Low,5
0.20953750501540097,-0.841049501400349,0.5910190070538255,0.4134451943754432,-0.1936298665278025,0.7492517598190023,5.1,Sorghum,119,59582,3927,High,Low,3
1.2335661298669778,0.5799017110111995,-0.9654695378849394,1.0013070634062824,-0.4306840781225016,-1.688867158940553,12.2,Soybean,113,104222,2712,Very High,Very High,4
-0.365239852159355,0.6509492716317768,-1.4842990528645277,-1.467712786523242,-0.4306840781225016,-1.688867158940553,10.4,Corn,92,65321,1932,Medium,High,1
-1.6403206560068022,1.1482821959758187,0.07218949207423717,1.0013070634062824,-0.4306840781225016,1.7244993273228244,13.4,Barley,127,36090,3810,Low,Very High,0
-0.35863321586999003,0.7219968322523542,-0.27369685124548837,0.17830044676310752,0.2804785566615956,-0.9574314833126866,13.2,Barley,112,66276,3136,Medium,Very High,0
0.222750777594131,-1.6936202288472781,-1.3113558812046648,-1.2325680389109064,-1.3789009245012978,-0.46980769956077545,13.4,Rice,95,48250,2090,High,Very High,2
-1.2967755689598217,-0.2726690164357296,-0.27369685124548837,0.5310175681816109,-1.615955136095997,0.017816084191135624,9.9,Soybean,111,35350,3108,Low,Medium,4
0.9032343153987272,1.6456151203198608,-1.3113558812046648,0.6485899419877789,1.2286954030403918,-0.46980769956077545,8.3,Rice,122,113587,2684,High,Medium,2
1.0684002226328524,-1.338382425744391,-1.4842990528645277,-0.879850917492403,0.9916411914456928,0.9930636516949578,12.9,Sorghum,114,67155,2394,Very High,Very High,3
-0.07124453728261201,0.22466390790831234,0.24513266373409992,1.236451811018618,-0.4306840781225016,0.26162797606709115,9.5,Rice,123,67452,3813,Medium,Medium,2
0.6753053634156343,-0.5568592589180393,-0.10075367958562559,-0.17441667465539598,0.5175327682562947,1.7244993273228244,6.8,Wheat,121,72732,3509,High,Low,5
-0.31899339813379995,-1.4094299863649684,-0.27369685124548837,-1.3501404127170742,0.7545869798509938,1.7244993273228244,13.5,Barley,112,43254,3136,Medium,Very High,0
0.764494953322062,0.4378065897700446,0.7639621787136882,-0.5271337960738994,0.04342434506689656,0.26162797606709115,13.8,Rice,110,90320,3740,High,Very High,2
0.18971759614730593,-1.4094299863649684,-0.4466400229053511,0.5310175681816109,-1.1418467129065988,1.4806874354468689,9.7,Wheat,119,51570,3213,High,Medium,5
-1.1117897528576013,0.9351395141140866,-0.9654695378849394,-0.056844300849228147,0.9916411914456928,-1.4450552670645975,5.8,Soybean,111,48807,2664,Low,Low,4
-0.9796570270703011,-1.5515251076061232,0.07218949207423717,0.4134451943754432,0.5175327682562947,0.5054398679430467,8.9,Rice,121,31252,3630,Medium,Medium,2
1.5176514903096732,-0.13057389519457477,-1.4842990528645277,-0.9974232912985708,-1.615955136095997,-1.688867158940553,13.0,Sorghum,91,97704,1911,Very High,Very High,3
1.6431775798076085,0.8640919534935091,0.7639621787136882,0.4134451943754432,0.2804785566615956,-1.4450552670645975,14.0,Sorghum,112,119970,3808,Very High,Very High,3
-0.7550313932318907,0.8640919534935091,-0.7925263662250767,1.4715965586309536,1.2286954030403918,-0.713619591436731,7.0,Sorghum,128,57534,3200,Medium,Low,3
1.2038362665648352,-1.0541921832620813,-0.4466400229053511,0.4134451943754432,1.2286954030403918,-0.9574314833126866,5.7,Barley,118,74458,3186,Very High,Low,0
1.0485803137647574,-1.0541921832620813,-0.9654695378849394,-0.5271337960738994,-1.615955136095997,-0.9574314833126866,13.8,Rice,98,71685,2352,Very High,Very High,2
-0.7517280750872082,-0.41476413767688447,0.9369053503735509,1.236451811018618,-1.1418467129065988,0.26162797606709115,8.9,Soybean,120,45560,4200,Medium,Medium,4
-0.14061421832094465,-0.5568592589180393,1.2827916936932764,-1.2325680389109064,0.04342434506689656,0.7492517598190023,10.4,Rice,106,56430,3922,Medium,High,2
-0.1207943094528496,-0.2726690164357296,-0.7925263662250767,-1.2325680389109064,1.465749614635091,0.017816084191135624,14.7,Barley,109,60270,2725,Medium,Very High,0
0.7545849988880144,-0.7700019407797716,-0.9654695378849394,1.7067413062432892,-1.1418467129065988,-0.46980769956077545,5.7,Wheat,121,70938,2904,High,Low,5
-0.8144911198361758,-1.1252397438826587,0.9369053503735509,0.7661623157939467,1.2286954030403918,-1.688867158940553,11.5,Barley,118,37758,4130,Medium,High,0
0.6720020452709518,1.5035199990787058,0.4180758353939627,-0.879850917492403,-0.9047925013118997,-1.4450552670645975,5.7,Sorghum,96,104595,3072,High,Low,3
-0.6691451214701456,-1.6936202288472781,-0.9654695378849394,-0.6447061698800672,0.04342434506689656,-0.46980769956077545,8.8,Wheat,106,34750,2544,Medium,Medium,5
0.7479783625986495,1.4324724384581284,0.4180758353939627,-1.1149956651047386,-1.615955136095997,0.7492517598190023,13.0,Sorghum,100,105656,3200,High,Very High,3
0.7314617718752369,-0.841049501400349,1.1098485220334138,-0.056844300849228147,1.2286954030403918,-1.4450552670645975,9.3,Corn,112,69378,4032,High,Medium,1
0.8272579980710295,-1.4804775469855458,1.2827916936932764,0.06072807295693968,1.2286954030403918,1.7244993273228244,15.0,Barley,126,60844,4662,High,Very High,0
-0.5304057593934803,-1.6936202288472781,-0.4466400229053511,1.4715965586309536,-0.4306840781225016,1.2368755435709133,10.6,Barley,129,36850,3483,Medium,High,0
1.2566893568797552,1.7166626809404382,0.4180758353939627,0.17830044676310752,-1.615955136095997,0.5054398679430467,8.2,Soybean,110,125244,3520,Very High,Medium,4
-1.4718514306279944,1.0772346353552413,1.4557348653531392,-0.879850917492403,1.465749614635091,-0.713619591436731,7.2,Rice,109,40228,4142,Low,Low,2
0.9693006782923773,0.508854150390622,-1.3113558812046648,-0.879850917492403,-1.615955136095997,1.4806874354468689,8.5,Wheat,105,96471,2310,High,Medium,5
1.3987320371011032,0.6509492716317768,-0.4466400229053511,1.1188794372124502,1.465749614635091,-0.713619591436731,8.7,Wheat,126,109643,3402,Very High,Medium,5
-0.9301072549000635,0.22466390790831234,-1.4842990528645277,-0.7622785436862352,0.04342434506689656,-0.46980769956077545,5.7,Soybean,105,47432,2205,Medium,Low,4
0.8768077702412671,0.4378065897700446,-0.4466400229053511,-1.5852851603294098,0.7545869798509938,-0.46980769956077545,8.7,Soybean,101,93040,2727,High,Medium,4
-1.0259034810958563,-1.196287304503236,0.4180758353939627,-0.056844300849228147,-0.9047925013118997,1.4806874354468689,9.6,Rice,115,33459,3680,Low,Medium,2
-0.3916663973168151,1.006187074734664,0.4180758353939627,0.29587282056927533,0.9916411914456928,-0.46980769956077545,12.2,Sorghum,118,68552,3776,Medium,Very High,3
-0.018391446967691922,0.08256878666715749,-1.6572422245243905,-1.467712786523242,-1.615955136095997,1.4806874354468689,11.6,Rice,100,66900,2000,Medium,High,2
-1.5114912483641845,0.6509492716317768,-0.7925263662250767,0.17830044676310752,0.5175327682562947,-1.4450552670645975,12.1,Barley,111,36520,2775,Low,Very High,0
-1.128306343581014,-1.5515251076061232,1.4557348653531392,-1.3501404127170742,-0.1936298665278025,1.4806874354468689,5.1,Sorghum,107,28912,4066,Low,Low,3
-1.5973775201259297,1.7877102415610155,0.9369053503735509,1.7067413062432892,-0.6677382897172006,0.5054398679430467,7.2,Corn,127,40986,4445,Low,Low,1
1.0386703593307098,-0.9120970620209264,-0.4466400229053511,-1.3501404127170742,-0.6677382897172006,1.4806874354468689,11.6,Rice,105,73932,2835,Very High,High,2
-1.4322116128918043,-1.6936202288472781,-1.6572422245243905,-0.17441667465539598,-1.615955136095997,1.2368755435709133,9.8,Soybean,110,23200,2200,Low,Medium,4
1.1840163576967402,1.361424877837551,0.9369053503735509,-0.7622785436862352,1.465749614635091,1.7244993273228244,5.1,Sorghum,120,116808,4200,Very High,Low,3
1.124556631092455,-1.4094299863649684,-0.27369685124548837,-0.7622785436862352,0.5175327682562947,1.4806874354468689,13.0,Rice,115,66852,3220,Very High,Very High,2
0.07410146108341824,0.3667590291494672,0.4180758353939627,1.1188794372124502,0.7545869798509938,-1.201243375188642,12.7,Wheat,121,72680,3872,High,Very High,5
-0.5105858505253853,0.3667590291494672,0.07218949207423717,1.236451811018618,-0.4306840781225016,1.4806874354468689,10.5,Corn,128,58697,3840,Medium,High,1
-1.220799251632124,-0.5568592589180393,0.4180758353939627,0.8837346896001145,1.465749614635091,-0.46980769956077545,5.7,Barley,125,34848,4000,Low,Low,0
0.49362286545809647,1.6456151203198608,-0.10075367958562559,1.7067413062432892,0.2804785566615956,1.2368755435709133,12.7,Wheat,134,101559,3886,High,Very High,5
-0.08776112800602454,1.5745675596992834,-1.1384127095448022,0.29587282056927533,0.2804785566615956,0.017816084191135624,10.8,Wheat,117,83616,2691,Medium,High,5
-1.4388182491811694,-0.13057389519457477,-0.7925263662250767,-0.6447061698800672,0.04342434506689656,0.9930636516949578,12.8,Corn,112,33264,2800,Low,Very High,1
-1.187766070185299,-0.6989543801591941,-0.6195831945652139,0.6485899419877789,-0.6677382897172006,1.2368755435709133,12.5,Barley,121,34432,3146,Low,Very High,0
0.0014284619004031138,0.8640919534935091,-0.9654695378849394,-1.3501404127170742,-1.615955136095997,0.7492517598190023,13.0,Soybean,98,77228,2352,Medium,Very High,4
0.31194036750055865,-0.2726690164357296,0.07218949207423717,-0.4095614222677316,0.2804785566615956,0.9930636516949578,10.2,Sorghum,115,69440,3450,High,High,3
-0.352026579580625,-0.7700019407797716,0.4180758353939627,1.3540241848247858,-1.615955136095997,-1.688867158940553,6.4,Barley,111,49833,3552,Medium,Low,0
0.5828124553645241,-1.6225726682267005,1.4557348653531392,-0.879850917492403,0.04342434506689656,-1.688867158940553,11.7,Rice,99,54774,3762,High,High,2
-0.26283698967419733,-0.9831446226415038,-0.10075367958562559,-1.5852851603294098,-0.6677382897172006,0.7492517598190023,11.2,Wheat,100,49080,2900,Medium,High,5
-0.6922683484829231,1.006187074734664,-0.10075367958562559,0.7661623157939467,-1.1418467129065988,1.2368755435709133,12.4,Rice,120,60544,3480,Medium,Very High,2
-0.39496971546149756,0.9351395141140866,0.07218949207423717,-0.2919890484615638,0.7545869798509938,-1.4450552670645975,6.7,Soybean,108,67686,3240,Medium,Low,4
0.9065376335434097,0.6509492716317768,-0.6195831945652139,0.6485899419877789,-0.1936298665278025,0.7492517598190023,6.9,Rice,121,97276,3146,High,Low,2
-0.028301401401739437,0.9351395141140866,1.2827916936932764,0.06072807295693968,-0.1936298665278025,1.7244993273228244,13.9,Barley,120,77343,4440,Medium,Very High,0
-0.8838608008745085,1.7877102415610155,-1.1384127095448022,1.4715965586309536,0.2804785566615956,0.9930636516949578,12.5,Rice,131,62370,3013,Medium,Very High,2
-1.5114912483641845,0.6509492716317768,-1.4842990528645277,-1.5852851603294098,-0.1936298665278025,0.9930636516949578,14.1,Soybean,103,36520,2163,Low,Very High,4
-1.5544343842450572,-0.4858116982974619,0.5910190070538255,-0.5271337960738994,1.2286954030403918,-0.46980769956077545,12.6,Soybean,112,28609,3696,Low,Very High,4
-1.200979342764029,0.3667590291494672,0.4180758353939627,-0.6447061698800672,0.7545869798509938,0.26162797606709115,11.0,Soybean,112,42186,3584,Low,High,4
-0.9829603452149837,-0.6989543801591941,0.24513266373409992,-0.056844300849228147,1.465749614635091,-0.9574314833126866,11.5,Barley,115,38400,3565,Low,High,0
1.1278599492371375,0.1536163472877349,-0.6195831945652139,0.17830044676310752,-1.1418467129065988,-1.201243375188642,13.9,Soybean,105,94164,2730,Very High,Very High,4
0.9296608605561872,0.6509492716317768,-1.4842990528645277,-0.879850917492403,0.7545869798509938,0.9930636516949578,10.8,Wheat,113,97857,2373,High,High,5
1.425158582258563,0.9351395141140866,0.4180758353939627,0.29587282056927533,1.2286954030403918,0.017816084191135624,11.3,Soybean,121,115623,3872,Very High,High,4
-1.5379177935216446,0.5799017110111995,0.5910190070538255,0.8837346896001145,1.70280382622979,0.7492517598190023,6.6,Rice,131,35424,4323,Low,Low,2
-1.488368021351407,-0.05952633457399735,1.1098485220334138,-0.7622785436862352,1.465749614635091,0.5054398679430467,9.7,Sorghum,115,32631,4140,Low,Medium,3
0.014641734479133138,-0.6989543801591941,-0.27369685124548837,1.1188794372124502,1.2286954030403918,1.4806874354468689,12.2,Rice,134,57728,3752,High,Very High,2
-0.3024768074103874,0.3667590291494672,1.1098485220334138,-0.879850917492403,-1.615955136095997,0.26162797606709115,7.7,Sorghum,100,63674,3600,Medium,Low,3
0.24917732275159105,1.2193297565963963,-0.4466400229053511,1.3540241848247858,0.04342434506689656,0.9930636516949578,7.0,Rice,129,88543,3483,High,Low,2
0.757888317032697,-0.5568592589180393,-1.4842990528645277,-0.17441667465539598,0.9916411914456928,0.7492517598190023,8.1,Barley,119,74382,2499,High,Medium,0
1.01224381417325,-1.4094299863649684,0.4180758353939627,1.4715965586309536,-1.1418467129065988,-0.713619591436731,7.4,Rice,118,65016,3776,Very High,Low,2
-1.3198987959725992,0.29571146852888974,-1.3113558812046648,1.236451811018618,0.9916411914456928,0.26162797606709115,7.1,Barley,129,38844,2838,Low,Low,0
0.6125423186666666,-1.4804775469855458,0.9369053503735509,1.1188794372124502,0.04342434506689656,-1.4450552670645975,9.2,Barley,117,57399,4095,High,Medium,0
1.2335661298669778,-1.0541921832620813,-0.7925263662250767,0.29587282056927533,0.04342434506689656,-1.201243375188642,14.1,Soybean,111,74989,2775,Very High,Very High,4
0.7512816807433319,-0.5568592589180393,1.4557348653531392,0.7661623157939467,1.2286954030403918,-0.22599580768481992,10.1,Wheat,124,74250,4712,High,High,5
1.613447716505466,-1.0541921832620813,-0.6195831945652139,0.5310175681816109,-0.6677382897172006,-0.22599580768481992,6.9,Sorghum,114,81774,2964,Very High,Low,3
0.1599877328451634,-0.5568592589180393,-0.10075367958562559,1.7067413062432892,1.2286954030403918,-0.46980769956077545,5.8,Soybean,131,62436,3799,High,Low,4
1.5275614447437207,-0.34371657705630704,-0.27369685124548837,0.5310175681816109,0.9916411914456928,-0.46980769956077545,12.0,Soybean,120,93840,3360,Very High,High,4
0.7942248166242045,-0.05952633457399735,-1.4842990528645277,0.6485899419877789,1.2286954030403918,-1.4450552670645975,8.8,Barley,118,83074,2478,High,Medium,0
0.3780067303942088,-1.4094299863649684,0.7639621787136882,-0.4095614222677316,-1.615955136095997,0.5054398679430467,13.2,Barley,105,54648,3570,High,Very High,0
1.4681017181394358,0.6509492716317768,-0.9654695378849394,0.4134451943754432,1.2286954030403918,-0.46980769956077545,11.6,Sorghum,120,111386,2880,Very High,High,3
-0.1207943094528496,-1.338382425744391,-1.1384127095448022,-0.17441667465539598,0.5175327682562947,-0.9574314833126866,13.0,Rice,110,47355,2530,Medium,Very High,2
0.4771062747346839,-1.6225726682267005,1.628678037013002,0.17830044676310752,-0.1936298665278025,0.9930636516949578,7.7,Rice,118,53142,4602,High,Low,2
0.8933243609646797,-0.841049501400349,-1.1384127095448022,1.0013070634062824,0.9916411914456928,-1.201243375188642,11.9,Soybean,121,72416,2783,High,High,4
-1.6304107015727547,1.2903773172169737,1.2827916936932764,0.6485899419877789,0.5175327682562947,1.2368755435709133,7.6,Corn,126,37168,4662,Low,Low,1
-0.926803936755381,1.2903773172169737,-1.1384127095448022,-1.467712786523242,-0.6677382897172006,0.7492517598190023,14.4,Corn,101,56764,2323,Medium,Very High,1
0.014641734479133138,1.6456151203198608,1.1098485220334138,1.236451811018618,0.04342434506689656,1.2368755435709133,11.4,Rice,129,87494,4644,High,High,2
0.8867177246753146,-0.9831446226415038,0.24513266373409992,1.7067413062432892,0.2804785566615956,-1.4450552670645975,8.2,Corn,123,69960,3813,High,Medium,1
-0.33220667071252996,1.5745675596992834,1.1098485220334138,0.8837346896001145,0.7545869798509938,-1.688867158940553,7.7,Rice,117,76512,4212,Medium,Low,2
1.2302628117222953,-0.13057389519457477,-0.10075367958562559,-0.9974232912985708,1.465749614635091,0.7492517598190023,6.9,Barley,114,91440,3306,Very High,Low,0
0.9792106327264248,-0.6279068195386167,-1.6572422245243905,0.17830044676310752,-0.1936298665278025,0.7492517598190023,11.9,Soybean,117,77610,2340,High,High,4
-0.3487232614359425,0.4378065897700446,1.2827916936932764,-0.4095614222677316,1.465749614635091,-0.713619591436731,7.2,Wheat,113,63360,4181,Medium,Low,5
-0.9631404363468886,-0.9831446226415038,1.2827916936932764,-0.7622785436862352,1.2286954030403918,-1.4450552670645975,11.0,Soybean,106,36360,3922,Medium,High,4
-1.5973775201259297,-0.6279068195386167,0.5910190070538255,-0.056844300849228147,1.70280382622979,-1.4450552670645975,7.6,Rice,114,26910,3762,Low,Low,2
1.1873196758414226,-1.196287304503236,0.7639621787136882,0.29587282056927533,-0.1936298665278025,-0.22599580768481992,11.6,Rice,114,71649,3876,Very High,High,2
0.18311095985794093,-1.4804775469855458,0.24513266373409992,0.6485899419877789,-1.615955136095997,0.017816084191135624,13.1,Soybean,112,50509,3472,High,Very High,4
1.299632492760628,1.0772346353552413,-1.1384127095448022,-0.2919890484615638,1.70280382622979,1.2368755435709133,12.8,Sorghum,123,114899,2829,Very High,Very High,3
-0.12409762759753211,-1.4804775469855458,-1.3113558812046648,1.7067413062432892,-0.9047925013118997,0.5054398679430467,12.6,Rice,126,45580,2772,Medium,Very High,2
0.6356655456794442,0.011521226046580067,1.628678037013002,0.6485899419877789,-1.3789009245012978,0.017816084191135624,6.9,Corn,113,80660,4407,High,Low,1
0.25248064089627353,-1.5515251076061232,0.24513266373409992,1.7067413062432892,-1.3789009245012978,1.4806874354468689,5.9,Corn,128,50648,3968,High,Low,1
1.2071395847095177,0.508854150390622,-0.6195831945652139,-0.879850917492403,-1.3789009245012978,-0.9574314833126866,12.0,Rice,96,102303,2496,Very High,High,2
0.8074380892029345,-1.5515251076061232,0.07218949207423717,-0.17441667465539598,-0.9047925013118997,1.7244993273228244,8.7,Rice,115,59384,3450,High,Medium,2
-0.8508276194276834,0.1536163472877349,-1.6572422245243905,-0.879850917492403,1.465749614635091,1.4806874354468689,9.3,Sorghum,118,48640,2360,Medium,Medium,3
0.216144141304766,0.29571146852888974,-0.7925263662250767,-0.17441667465539598,-1.615955136095997,-1.688867158940553,5.3,Corn,98,75114,2450,High,Low,1
-1.3298087504066467,0.508854150390622,0.7639621787136882,-0.9974232912985708,1.70280382622979,0.7492517598190023,7.6,Rice,115,40095,3910,Low,Low,2
1.3260590379180879,1.7877102415610155,0.7639621787136882,0.8837346896001145,-0.9047925013118997,-0.22599580768481992,5.3,Rice,116,128601,3944,Very High,Low,2
0.777708225900792,-0.41476413767688447,1.4557348653531392,-0.4095614222677316,-1.3789009245012978,-1.688867158940553,13.8,Sorghum,97,77044,3686,High,Very High,3
-0.044817992125151966,-0.2726690164357296,0.07218949207423717,-0.5271337960738994,-0.6677382897172006,0.7492517598190023,7.4,Sorghum,109,61880,3270,Medium,Low,3
-0.3024768074103874,-1.4094299863649684,-1.4842990528645277,0.7661623157939467,-1.1418467129065988,-0.9574314833126866,10.6,Soybean,111,43524,2331,Medium,High,4
-0.8838608008745085,-0.4858116982974619,0.5910190070538255,0.7661623157939467,1.70280382622979,0.017816084191135624,5.4,Sorghum,127,42210,4191,Medium,Low,3
0.8272579980710295,0.22466390790831234,-1.4842990528645277,-0.5271337960738994,0.9916411914456928,-1.4450552670645975,11.7,Wheat,107,88396,2247,High,High,5
0.516746092470874,1.2193297565963963,-1.1384127095448022,1.1188794372124502,0.04342434506689656,-0.46980769956077545,8.2,Corn,121,95914,2783,High,Medium,1
-1.0820598895554587,-0.2016214558151522,1.1098485220334138,0.7661623157939467,-0.9047925013118997,1.2368755435709133,14.0,Soybean,121,40470,4356,Low,Very High,4
0.14016782397706837,-0.2726690164357296,-1.3113558812046648,1.4715965586309536,-1.615955136095997,-0.46980769956077545,13.9,Wheat,117,65800,2574,High,Very High,5
-1.528007839087597,-1.338382425744391,0.4180758353939627,1.5891689324371214,-1.615955136095997,0.9930636516949578,8.3,Rice,124,23925,3968,Low,Medium,2
0.08731473366214826,-1.6936202288472781,-0.27369685124548837,-0.2919890484615638,0.9916411914456928,0.26162797606709115,14.0,Rice,116,46200,3248,High,Very High,2
-1.1183963891469664,-1.4094299863649684,-0.6195831945652139,0.29587282056927533,0.5175327682562947,-0.713619591436731,15.0,Soybean,115,30186,2990,Low,Very High,4
1.124556631092455,1.1482821959758187,0.7639621787136882,-1.5852851603294098,-1.1418467129065988,0.5054398679430467,13.3,Sorghum,97,111420,3298,Very High,Very High,3
0.6620920908369042,-0.9120970620209264,0.07218949207423717,1.5891689324371214,1.70280382622979,-0.9574314833126866,13.4,Rice,130,66978,3900,High,Very High,2
-0.8442209831383184,0.08256878666715749,1.628678037013002,0.6485899419877789,0.2804785566615956,-0.713619591436731,7.5,Barley,117,48150,4563,Medium,Low,0
-1.3628419318534717,1.5035199990787058,-1.4842990528645277,-0.056844300849228147,-0.1936298665278025,0.9930636516949578,10.8,Soybean,116,46075,2436,Low,High,4
0.9825139508711074,0.6509492716317768,0.7639621787136882,0.5310175681816109,-1.3789009245012978,0.9930636516949578,5.7,Wheat,116,99185,3944,High,Low,5
0.26239059533032105,1.7166626809404382,0.5910190070538255,1.3540241848247858,1.70280382622979,0.5054398679430467,5.9,Soybean,134,95746,4422,High,Low,4
0.6059356823773017,-0.7700019407797716,1.628678037013002,0.29587282056927533,1.2286954030403918,1.7244993273228244,15.0,Corn,128,68103,4992,High,Very High,1
0.19302091429198845,0.08256878666715749,0.07218949207423717,-0.056844300849228147,0.2804785566615956,0.7492517598190023,8.3,Sorghum,117,71700,3510,High,Medium,3
0.24917732275159105,1.4324724384581284,-1.3113558812046648,0.4134451943754432,0.5175327682562947,-0.713619591436731,12.5,Sorghum,116,91462,2552,High,Very High,3
1.5011348995862608,0.1536163472877349,1.1098485220334138,0.8837346896001145,-1.3789009245012978,0.017816084191135624,13.1,Soybean,115,102752,4140,Very High,Very High,4
0.48701622916873144,-1.1252397438826587,0.24513266373409992,1.0013070634062824,-1.1418467129065988,0.5054398679430467,13.6,Rice,119,60610,3689,High,Very High,2
0.9825139508711074,0.08256878666715749,0.7639621787136882,-0.4095614222677316,0.7545869798509938,0.9930636516949578,15.0,Rice,117,89625,3978,High,Very High,2
-1.5544343842450572,1.5745675596992834,0.9369053503735509,-0.2919890484615638,1.2286954030403918,0.017816084191135624,7.4,Barley,116,40992,4060,Low,Low,0
0.4011299574069863,-0.2016214558151522,-0.9654695378849394,0.7661623157939467,0.5175327682562947,-1.4450552670645975,5.4,Barley,116,72349,2784,High,Low,0
0.18971759614730593,1.5745675596992834,1.628678037013002,-0.5271337960738994,1.465749614635091,-0.22599580768481992,9.1,Sorghum,114,91680,4446,High,Medium,3
-0.5237991231041154,0.3667590291494672,-0.7925263662250767,-1.2325680389109064,-1.3789009245012978,0.017816084191135624,6.3,Barley,97,58381,2425,Medium,Low,0
0.9891205871604724,1.2903773172169737,1.4557348653531392,1.5891689324371214,-1.1418467129065988,0.7492517598190023,5.2,Wheat,125,110124,4750,High,Low,5
1.5176514903096732,1.6456151203198608,-0.9654695378849394,-1.7028575341355776,-0.4306840781225016,-0.46980769956077545,8.6,Barley,95,131629,2280,Very High,Medium,0
-0.5535289864062578,-0.5568592589180393,-1.3113558812046648,1.0013070634062824,0.2804785566615956,-0.713619591436731,12.8,Wheat,120,48180,2640,Medium,Very High,5
0.4671963203006364,0.08256878666715749,-1.6572422245243905,-1.467712786523242,0.2804785566615956,0.7492517598190023,10.7,Barley,105,77925,2100,High,High,0
0.024551688913180655,0.7930443928729317,-0.7925263662250767,0.7661623157939467,-0.1936298665278025,0.26162797606709115,8.1,Sorghum,120,76925,3000,High,Medium,3
-0.49737257794665524,-1.6936202288472781,0.7639621787136882,0.4134451943754432,0.9916411914456928,1.2368755435709133,11.5,Sorghum,126,37350,4284,Medium,High,3
-0.08445780986134203,-1.196287304503236,-1.4842990528645277,0.8837346896001145,-1.1418467129065988,-1.201243375188642,7.3,Wheat,111,49704,2331,Medium,Low,5
-0.8838608008745085,1.7166626809404382,-1.3113558812046648,1.5891689324371214,-0.9047925013118997,0.9930636516949578,5.1,Soybean,127,61740,2794,Medium,Low,4
-1.0192968448064912,0.7219968322523542,1.1098485220334138,1.7067413062432892,-0.4306840781225016,1.2368755435709133,12.6,Sorghum,131,49476,4716,Low,Very High,3
-0.9036807097426035,-0.6989543801591941,0.24513266373409992,-0.9974232912985708,0.7545869798509938,1.2368755435709133,11.2,Soybean,113,39936,3503,Medium,High,4
-0.3751498065934025,1.5745675596992834,1.2827916936932764,-0.4095614222677316,-0.6677382897172006,0.5054398679430467,12.6,Rice,109,75264,4033,Medium,Very High,2
-0.4015763517508626,-0.2016214558151522,0.7639621787136882,-0.056844300849228147,-1.3789009245012978,-0.9574314833126866,5.4,Wheat,103,55096,3502,Medium,Low,5
-0.7120882573510181,-0.7700019407797716,0.24513266373409992,1.1188794372124502,1.2286954030403918,0.26162797606709115,13.4,Sorghum,129,42966,3999,Medium,Very High,3
